Learn JLPT N2 Grammar: に沿って (ni sotte) Meaning,My grandfather's inheritance was divided up in accordance with his will.,祖父の遺産は、遺言に沿って分配しました。,そふのいさんは、ゆいごんにそってぶんぱいしました。,87
Learn JLPT N2 Grammar: に沿って (ni sotte) Meaning,"Since we followed the plan, I don’t think there should be any problems.",計画に沿って実施されているので、問題がないと思います。,けいかくにそってじっしされているので、もんだいがないとおもいます。,87
Learn JLPT N2 Grammar: に沿って (ni sotte) Meaning,"I looked according to the memo my friend wrote for me, but I wasn't able to find the popular coffee shop.",友達が書いてくれたメモに沿って探したけど、人気なコーヒー屋が見つけなかった。,ともだちがかいてくれたメモにそってさがしたけど、にんきなコーヒーやがみつけなかった。,87
Learn JLPT N2 Grammar: に沿って (ni sotte) Meaning,We make travel plans in accordance to each customer's individual requests.,お客様一人一人のご希望に沿った旅行プランをお作りします。,おきゃくさまひとりひとりのごきぼうに沿ったりょこうプランをおつくりします。,87
Learn JLPT N2 Grammar: に相違ない (ni soui nai) Meaning,I'm certain it was my daughter who ate the ice cream I put in the freezer.,冷蔵庫に入れていたアイスクリームを食べたのは、娘に相違ない。,れいぞうこにいれていたアイスクリームをたべたのは、むすめにそういない。,88
Learn JLPT N2 Grammar: に相違ない (ni soui nai) Meaning,The one who leaked that information must be her.,その情報を漏らしたのは彼女に相違ない。,そのじょうほうをもらしたのはかのじょにそういない。,88
Learn JLPT N2 Grammar: に相違ない (ni soui nai) Meaning,"This Japanese language school has students from various countries, it will certainly be enjoyable.",この日本語学校は色々な国の学生がいる、楽しいに相違ない。,このにほんごがっこうはいろいろなくにのがくせいがいる、たのしいにそういない。,88
Learn JLPT N2 Grammar: に相違ない (ni soui nai) Meaning,"With this much evidence, without a doubt that man is the criminal.",これだけの証拠があるなら、犯人はあの男に相違ない。,これだけのしょうこがあるなら、はんにんはあのおとこにそういない。,88
Learn JLPT N2 Grammar: に相違ない (ni soui nai) Meaning,"""Solving this area’s water pollution problem is certainly going to be difficult. """,この地域の水汚染の問題を解決するのは難しいに相違ない。,このちいきのみずおせんのもんだいをかいけつするのはむずかしいにそういない。,88
Learn JLPT N2 Grammar: に相違ない (ni soui nai) Meaning,"Looking at the way this was drawn, this is without a doubt my father's work.",この絵の描き方を見ると父親が描いたものに相違ない。,このえのかきかたをみるとちちおやがかいたものにそういない。,88
Learn JLPT N2 Grammar: に相違ない (ni soui nai) Meaning,"From the results of the investigation, this was without a doubt made in this period.",調べた結果、それはこの時代に作られたものに相違ない。,しらべたけっか、それはこのじだいにつくられたものにそういない。,88
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,That was just pure luck.,単に幸運だったにすぎない。,たんにこううんだったにすぎない。,90
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,This is only the beginning.,これはまだ始まりにすぎない。,これはまだはじまりにすぎない。,90
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,That's just an excuse.,そんなのは言い訳に過ぎない。,そんなのはいいわけにすぎない。,90
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,That is merely a tool. What is important is how you use it.,それはただの道具にすぎない。その道具をどう使うかが大切だ。,それはただのどうぐにすぎない。そのどうぐをどうつかうかがたいせつだ。,90
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,"Although i said that i went to the hospital because i was sick, it was just a normal cold.",病気で病院へ行ったといっても、ただの風邪に過ぎない。,びょうきでびょういんへいったといっても、ただのかぜにすぎない。,90
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,I am nothing more than an employee of this customer and have no decision making power.,私はこの会社の一社員にすぎませんから、決定権はありません。,わたしはこのかいしゃのいっしゃいんにすぎませんから、けっていけんはありません。,90
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,"No matter how hard i work, I can't earn more than 200,000 yen a month.",いくら働いても一ヶ月の収入は２０万円にすぎない。,いくらはたらいても一かげつのしゅうにゅうは２０まんえんにすぎない。,90
Learn JLPT N2 Grammar: に過ぎない (ni suginai) Meaning,"Being only a student, I can't afford to get married.",学生にすぎないので、私は結婚する余裕がない。,がくせいにすぎないので、わたしはけっこんするよゆうがない。,90
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,"Accordingly, our plans may change again.",それに伴って私たちの予定は再度変わるかもしれません。,それにともなってわたしたちのよていはさいどかわるかもしれません。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,"As the population increased, various problems began to occur.",人口が増えるに伴って、いろいろな問題が起こってきた。,じんこうがふえるににともなって、いろいろなもんだいがおこってきた。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,He came to yesterday's party with his fiance.,彼は昨日のパーティーに婚約者に伴って来た。,かれはきのうのパーティーにこんやくしゃにともなってきた。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,"Following the company's bankruptcy, many employees lost their jobs.",会社を倒産に伴って、多くの社員が失業した。,かいしゃをとうさんにともなって、おおくのしゃいんがしつぎょうした。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,"With the spread of the internet, more and more people are shopping online.",インターネットの普及に伴って、ネットで買い物をする人が増えた。,インターネットのふきゅうにともなって、ネットでかいものをするひとがふえた。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,Please modify the time schedule according to this.,これに伴ってタイムスケジュールの変更をお願いします。,これにともなってタイムスケジュールのへんこうをおねがいします。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,"Due to the replacing of equipment, we will temporarily stop.",機器の入れ替えに伴い、一時的にシステムを停止する。,ききのいれかえにともない、いちじてきにシステムをていしする。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,Costs from the hospitalization were paid from the company insurance.,入院に伴う費用は、会社の保険から支払われた。,にゅういんにともなうひようは、かいしゃのほけんからしはらわれた。,80
Learn JLPT N2 Grammar: に伴って (ni tomonatte) Meaning,With a promotion comes increased responsibilities.,昇進に伴い、さまざまな責任が増えるだろう。,しょうしんにともない、さまざまなせきにんがふえるだろう。,80
Learn JLPT N2 Grammar: につけ (ni tsuke) Meaning,"Whenever I see that photo, I think back to my elementary school days.",その写真を見るにつけ、小学校のころを思い出す。,そのしゃしんをみるにつけ、しょうがっこうのころをおもいだす。,75
Learn JLPT N2 Grammar: につけ (ni tsuke) Meaning,Whenever I hear about environmental pollution on the news I worry about it's effect on our health.,環境汚染のニュースを聞くにつけて、健康への影響に不安を感じる。,かんきょうおせんのニュースをきくにつけて、けんこうへのえいきょうにふあんをかんじる。,75
Learn JLPT N2 Grammar: につけ (ni tsuke) Meaning,"Whether you apologize or not, I will not forgive you.",謝るにつけ謝らないにつけ私は許しませんよ。,あやまるにつけあやまらないにつけわたしはゆるしませんよ。,75
Learn JLPT N2 Grammar: につけ (ni tsuke) Meaning,"Whether it rains or snows, that person continues to jog for 1 hour every day.",雨につけ、雪につけ、あの人は毎日一時間のジョギングを続ける。,あめにつけ、ゆきにつけ、あの人はまいにちいちじかんのジョギングをつづける。,75
Learn JLPT N2 Grammar: につけ (ni tsuke) Meaning,"Whenever I see children working hard on their studies, I feel really glad to be doing this job.",一生懸命勉強する子供たちを見るにつけ、この仕事をやっていて、本当によかったと思う。,いしょうけんめいべんきょうするこどもたちをみるにつけ、このしごとをやっていて、ほんとうによかったとおもう。,75
Learn JLPT N2 Grammar: につけ (ni tsuke) Meaning,"Whenever I ask her about her life, I really feel the importance of home education.",彼女の生活を聞くにつけて、家庭教育の大切を感じる。,かのじょのせいかつをきくにつけて、かていきょういくのたいせつをかんじる。,75
Learn JLPT N2 Grammar: につけ (ni tsuke) Meaning,"There are times when I want to quit studying, but whenever I hear my family's voice on the phone I feel like I must work harder.",時々、勉強をやめたいこともあるが、電話で家族の声を聞くにつけて、もっと頑張らなければならないと思う。,ときどき、べんきょうをやめたいこともあるが、でんわでかぞくのこえをきくにつけて、もっとがんばらなければならないとおもう。,75
Learn JLPT N2 Grammar: につき (ni tsuki) Meaning,The office will be closed until 2 o’clock due to the lunch break.,昼休みにつき、事務所は2時まで休みです。,ひるやすみにつき、じむしょはじまでやすみです。,74
Learn JLPT N2 Grammar: につき (ni tsuki) Meaning,"Due to this area being currently under construction, you cannot pass through.",現在、工事中につき、このエリアは通行ができません。,げんざい、こうじちゅうにつき、このエリアはつうこうができません。,74
Learn JLPT N2 Grammar: につき (ni tsuki) Meaning,"Due to store interior remodeling, this shop will be closed for a while.",店内改装につき、しばらく休業いたします。,てんないかいそうにつき、しばらくきゅうぎょういたします。,74
Learn JLPT N2 Grammar: につき (ni tsuki) Meaning,"Because the AC is running, please close the door when you enter the room.",冷房中につき、部屋に入る時はドアを閉めてください。,れいぼうちゅうにつき、へやにはいるときはドアをしめてください。,74
Learn JLPT N2 Grammar: につき (ni tsuki) Meaning,"Because there is a meeting going on, you cannot enter inside. Please wait here.",会議中につき中に入ってはいけない。ここでお待ちください。,かいぎちゅうにつきなかにはいってはいけない。ここおまちください。,74
Learn JLPT N2 Grammar: につき (ni tsuki) Meaning,"Because production of this product has been stopped, it is currently not being sold.",現在、この商品は製造中止につき、販売しておりません。,げんざい、このしょうひんはせいぞうちゅうしにつき、はんばいしておりません。,74
Learn JLPT N2 Grammar: につき (ni tsuki) Meaning,One teacher is in charge of 10 kids at this kindergarten.,この幼稚園は子供１０人につき一人の先生が配置されている。,このようちえんはこども１０にんにつきひとりのせんせいがはいちされている。,74
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,The road ran straight for several miles.,道路は数マイルにわたってまっすぐ続いていた。,どうろはすうまいるにわたってまっすぐつづいていた。,79
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,There was heavy snow over a large area.,広い地域にわたって大雪が降った。,ひろいちいきにわたっておおゆきがふった。,79
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,The rain continued throughout the entire week.,雨が１週間にわたって降り続いた。,あめが１しゅうかんにわたってふりつづいた。,79
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,This company has been making toys for 2 centuries.,この会社は2世紀にわたって、おもちゃを作っている。,このかいしゃは２せいきにわたって、おもちゃをつくっている。,79
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,His knowledge is very extensive.,彼の知識は広範囲にわたっている。,かれのちしきはこうはんいにわたっている。,79
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,"Due to the war that lasted many years, the once beautiful village had completely changed.",長年にわたる戦争のため、あの美しかった街はすっかり変わってしまった。,ながねんにわたるせんそうのため、あのうつくしかったまちはすっかりかわってしまった。,79
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,"After 3 hours of intense debate, we finally unified everyone's opinions.",3時間にわたる激しい議論の末、ようやく意見がまとまった。,３じかんにわたるはげしいぎろんのすえ、ようやくいけんがまとまった。,79
Learn JLPT N2 Grammar: にわたって (ni watatte) Meaning,"With the first and second half combining to a mach that lasted 90 minutes, both teams did not concede any points and the match ended in a draw.",前半と後半、あわせて90分にわたる試合で、両チームとも得点があげられず、結局引き分けでした。,ぜんはんとこうはん、あわせて９０ぷんにわたるしあいで、りょうチームともとくてんがあげられず、けっきょくひきわけでした。,79
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,"Despite being university students, there are some people who cannot write basic kanji.",大学生にも関わらず、基本的な漢字が書けない人もいる。,だいがくせいにもかかわらず、きほんてきなかんじがかけないひともいる。,78
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,"Even though the problem was easy, I made a careless mistake.",問題が易しかったにも関わらず、不注意でミスをしてしまった。,もんだいがやさしかったにもかかわらず、ふちゅういでミスをしてしまった。,78
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,"Despite studying to the best of my ability, I failed the entrance exam for my target university.",一生懸命勉強したにも関わらず、入りたかった大学の試験に落ちてしまった。,いっしょうけんめいべんきょうしたにもかかわらず、はいりたかっただいがくのしけんにおちてしまった。,78
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,"He says he wants to live in Japan, despite not being able to speak Japanese at all.",彼は全く日本語が話せないにも関わらず、日本で生活したいと言っている。,かれはまったくにほんごがはなせないにもかかわらず、にほんでせいかつしたいといっている。,78
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,"Despite being banned by school regulations, many students use smartphones during class.",校則で禁止されているにも関わらず、授業中にスマホを使う学生が多い。,こうそくできんしされているにもかかわらず、じゅぎょうちゅうにスマホをつかうがくせいがおおい。,78
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,"Although she is good at Japanese, she always uses English when speaking to Japanese people.",彼女は日本語が上手であるにも関わらず、日本人と会話する時はいつも英語を使う。,かのじょはにほんごがじょうずであるにもかかわらず、にほんじんとかいわするときはいつもえいごをつかう。,78
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,"Although my friend has better grades than me, they didn't give it their all on the exam and ended up failing.",友だちは私より成績が良かったにも関わらず、試験で実力が出せずに、不合格になった。,ともだちはわたしよりせいせきがよかったにもかかわらず、しけんでじつりょくがだせずに、ふごうかくになった。,78
Learn JLPT N2 Grammar: にも関わらず (nimo kakawarazu) Meaning,I've been waiting so long for this and I want to travel with my friends tomorrow regardless of the weather.,ずっと待っていたので明日の天候にも関わらず、友人と旅行に行きたいです。,ずっとまっていたのであしたのてんこうにもかかわらず、ゆうじんとりょこうにいきたいです。,78
Learn JLPT N2 Grammar: にて (nite) Meaning,This event will be held in front of the station.,今回のイベントは駅前にて行います。,こんかいのイベントはえきまえにておこないます。,76
Learn JLPT N2 Grammar: にて (nite) Meaning,"If there are any questions, please contact us by phone or email.",質問があれば電話かメールにて連絡ください。,しつもんがあればでんわかメールにてれんらくください。,76
Learn JLPT N2 Grammar: にて (nite) Meaning,"These documents are very important, so I will send them by registered mail.",この資料は大事なものですので、書留便にて送ります。,このしりょうはだいじなものですので、かきとめびんにておくります。,76
Learn JLPT N2 Grammar: にて (nite) Meaning,The weekend match will be held in the gymnasium in the event of rain.,週末の試合は雨の場合だと、体育館にて行います。,しゅうまつのしあいはあめのばあいだと、たいいくかんにておこないます。,76
Learn JLPT N2 Grammar: にて (nite) Meaning,Please come over this way. Mr. Yasuda is waiting in the meeting room on the 3rd floor.,こちらへどうぞ！安田さんは3階の会議室にてお待ちしております。,こちらへどうぞ！やすださんは3かいのかいぎしつにておまちしております。,76
Learn JLPT N2 Grammar: にて (nite) Meaning,The last scene will be shot at a temple in Kyoto.,最後のシーンは京都のお寺にて撮影されたそうです。,さいごのシーンはきょうとのおてらにてさつえいされたそうです。,76
Learn JLPT N2 Grammar: にて (nite) Meaning,The briefing will be held at 7 o'clock at the South meeting hall.,報告会は南の会場にて7時より行われます。,ほうこくかいはみなみのかいじょうにて7じよりおこなわれます。,76
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,He has every reason to quit his job.,彼が仕事を辞めるのももっともだ。,かれがしごとをやめるのももっともだ。,98
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,She works hard every day with her studies. It's no wonder she passed the N2.,彼女は毎日頑張って勉強している。N2に合格したのももっともだ。,かのじょはまいにちがんばってべんきょうしている。N2にごうかくしたのももっともだ。,98
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,"You often lie, so it's only natural that no one trusts you.",あなたはよく嘘ついたから、みんなが信用しないのももっともだ。,あなたはよくうそついたから、みんながしんようしないのももっともだ。,98
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,"They lost someone close to them, so it's only natural to be down.",大切な人が亡くなったから、落ち込むのももっともだ。,たいせつなひとがなくなったから、おちこむのももっともだ。,98
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,"When it's their child's first time living alone, it's only natural for parents to worry.",子供が初めて一人暮らしをするから、親が心配するのももっともだ。,こどもがはじめてひとりぐらしをするから、おやがしんぱいするのももっともだ。,98
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,"You cheated, so it's only natural your wife does not forgive you.",あなたが浮気したから、奥さんが許さないのももっともだ。,あなたがうわきしたから、おくさんがゆるさないのももっともだ。,98
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,"She keeps wasting her money, so it's no wonder why can't save any.",彼女は無駄遣いばかりしている。貯金できないのももっともだ。,かのじょはむだづかいばかりしている。ちょきんできないのももっともだ。,98
Learn JLPT N2 Grammar: のももっともだ (no mo motto mo da) Meaning,"You broke your promise, so I think it's only natural for her to be upset.",あなたが約束を破ったのだから、彼女が怒るのももっともだと思う。,あなたがやくそくをやぶったのだから、かのじょがおこるのももっともだとおもう。,98
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,"If I am going to study Japanese, I want to study under a teacher who can speak English.",日本語を勉強するなら英語が話せる先生の下で勉強したいです。,にほんごをべんきょうするならえいごがはなせるせんせいのもとでべんきょうしたいです。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,I was taught that by my mother at a young age.,私は小さい時にそれを母の下で教わった。,わたしはちいさいときにそれをははのもとでおそわった。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,I am always spending time under the trees and sun.,私はいつも木と太陽の下で過ごしています。,私はいつも木と太陽の下で過ごしています。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,"Under the law, all humans are equal.",法の下では全ての人は平等だ。,ほうのもとではすべてのひとはびょうどうだ。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,This rule doesn't apply under certain circumstances.,この規則は特定の状況の下では適用されない。,このきそくはとくていのじょうきょうのもとではてきようされない。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,Children are energetically playing under the blue sky.,子供たちが青空の下で元気に遊んでいる。,こどもたちがあおぞらの下でげんきにあそんでいる。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,He has apparently been studying for three years under a famous designer.,彼は有名なデザイナーの下で、3年間勉強してきたそうだ。,かれはゆうめいなデザイナーのもとで、3ねんかんべんきょうしてきたそうだ。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,I am writing my research thesis under the guidance of my teacher.,先生のご指導の下、研究論文を書いています。,せんせいのごしどうのもと、けんきゅうろんぶんをかいています。,100
Learn JLPT N2 Grammar: の下で (no moto de) Meaning,He lost his parents in the earthquake and was raised by his grandparents.,地震で親を亡くなった彼は、祖父母の下で育てられた。,じしんでおやをなくなったかれは、そふぼのもとでそだてられた。,100
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,"According to the rules, he is still a student.",規則の上では彼はまだ学生だ。,きそくのうえではかれはまだがくせいだ。,99
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,He has more experience on the job than I do.,彼は仕事の上では私の先輩だ。,かれはしごとのうえではわたしのせんぱいだ。,99
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,She quit school for health reasons.,彼女は健康上の理由で学校をやめた。,かのじょはけんこううえのりゆうでがっこうをやめた。,99
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,"According to the law, Japanese people cannot smoke or drink until they turn 20 years old.",法律上、日本人は二十歳にならないとタバコを吸ったり、お酒を飲んだりできない。,ほうりつうえ、にほんじんははたちにならないとタバコをすったり、おさけをのんだりできない。,99
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,"According to the news, a terrible accident occurred in front of the city hall.",ニュースの上では、市役所の前で大変な事故が起こった。,ニュースのうえでは、しやくしょのまえでたいへんなじこがおこった。,99
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,"According to this figure, compared to last year, profits this year are decreasing.",この図の上では、去年と比べたら今年の売上が下がっています。,このずのうえでは、きょねんとくらべたらことしのうりあげがさがっています。,99
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,All the characters in this book are imaginary.,この本のすべての登場人物は想像上のものです。,このほんのすべてのとうじょうじんぶつはそうぞううえのものです。,99
Learn JLPT N2 Grammar: の上では (no ue de wa) Meaning,This TV show is not good for children's education.,このテレビ番組は子供の教育上よくない。,このテレビばんぐみはこどものきょういくうえよくない。,99
Learn JLPT N2 Grammar: のみ (nomi) Meaning,"2,000 yen (for adults only).","2,000円（大人のみ）。","2,000えん（おとなのみ）。",97
Learn JLPT N2 Grammar: のみ (nomi) Meaning,Payment is by cash only.,支払いは現金のみです。,しはらいはげんきんのみです。,97
Learn JLPT N2 Grammar: のみ (nomi) Meaning,Only those who have a ticket may enter.,チケットを持っている方のみ、入場で来ます。,チケットをもっているかたのみ、にゅうじょできます。,97
Learn JLPT N2 Grammar: のみ (nomi) Meaning,This product is only sold at conveniences stores.,この商品は、コンビニのみで販売されている。,このしょうひんは、コンビニのみではんばいされている。,97
Learn JLPT N2 Grammar: のみ (nomi) Meaning,Entrance is restricted to members only.,入場は会員のみに限られております。,にゅうじょうはかいいんのみにかぎられております。,97
Learn JLPT N2 Grammar: のみ (nomi) Meaning,I only drink alcohol on the weekends.,私がお酒を飲むのは週末のみです。,わたしがおさけをのむのはしゅうまつのみです。,97
Learn JLPT N2 Grammar: のみ (nomi) Meaning,I want her to live happily. That's the only thing I wish for my daughter.,幸せに生きて欲しい。娘に願うのはそのことのみです。,しあわせにいきてほしい。むすめにねがうのはそのことのみです。,97
Learn JLPT N2 Grammar: のみ (nomi) Meaning,This restaurant is only available for use by overnight guests.,レストランはお泊まりのお客様のみご利用できます。,レストランはおとまりのおきゃくさまのみごりようできます。,97
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,Ignorance is bliss.,知らぬが仏。,しらぬがほとけ。,96
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,He knows nothing.,彼は何にも知らぬ。,かれはなにもしらぬ。,96
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,None of these books interest me.,どの本も気に入らぬ。,どのほんもきにいらぬ。,96
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,Man must work.,人は働かねばならぬ。,ひとははたらかねばならぬ。,96
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,It must be so.,是非そうでなければならぬ,ぜひそうでなければならぬ。,96
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,It is none of your business.,いらぬお世話だ。,いらぬおせわだ。,96
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,The four travelers spent a sleepless night.,四人の旅人たちは眠れぬ夜を過ごしました。,よんにんのたびひとたちはねむれぬよるをすごしました。,96
Learn JLPT N2 Grammar: ぬ (nu) Negative Verb Meaning,He should know his place.,身の程を知らぬ奴だ。,みのほどをしらぬやつだ。,96
Learn JLPT N2 Grammar: 抜きにして・抜きで (nuki ni shite/nuki de),No mustard on the hamburger please!,ハンバーガーはマスタード抜きでお願いします。,ハンバーガーはマスタードぬきでおねがいします。,149
Learn JLPT N2 Grammar: 抜きにして・抜きで (nuki ni shite/nuki de),Stop joking around and think about it seriously.,冗談抜きで真面目に考えってください。,じょうだんぬきでまじめにかんがえってください。,149
Learn JLPT N2 Grammar: 抜きにして・抜きで (nuki ni shite/nuki de),"Tonight, let's not talk about work and just enjoy ourselves!",今夜、仕事の話は抜きにして楽しく飲みましょう！,こんや、しごとのはなしはぬきにしてたのしくのみましょう！,149
Learn JLPT N2 Grammar: 抜きにして・抜きで (nuki ni shite/nuki de),"Excuse me, can I please have mine without cheese?",すみません、チーズ抜きでお願いできますか。,すみません、チーズぬきでおねがいできますか。,149
Learn JLPT N2 Grammar: 抜きにして・抜きで (nuki ni shite/nuki de),"Since he always comes late, let's have the next party without Tom.",毎回遅刻してくるし、今度のパーティーはトムさん抜きでやろうか。,まいかいちこくしてくるし、こんどのパーティーはトムさんぬきでやろうか。,149
Learn JLPT N2 Grammar: 抜きにして・抜きで (nuki ni shite/nuki de),"Without her, this project would likely not have succeeded.",彼女抜きでは、このプロジェクトは成功しなかっただろう。,かのじょぬきでは、このプロジェクトはせいこうしなかっただろう。,149
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,He tries to do his best in everything.,彼は、何においても頑張り抜く。,かれは、なににおいてもがんばりぬく。,150
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,Can you stick to this job until it's completed?,あなたはこの仕事を最後までやり抜くことができますか。,あなたはこのしごとをさいごまでやりぬくことができますか。,150
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,"No matter how painful it may be, I plan to run all the way until the end.",どんなに苦しくても最後まで走り抜くつもりだ。,どんなにくるしくてもさいごまではしりぬくつもりだ。,150
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,He will probably stick with the things he's decided on till the end.,彼は決めたことは守り抜くでしょう。,かれはきめたことはまもりぬくでしょう。,150
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,"Even if the work is difficult, I have confidence to do it to the end.",大変な仕事でも、やり抜く自信があります。,たいへんなしごとでも、やりぬくじしんがあります。,150
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,"He's been jogging for 10 years, even on rainy or windy days.",彼は10年間雨の日も風の日もジョギングをやり抜いた。,かれは10ねんかんあめのひもかぜのひもジョギングをやりぬいた。,150
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,"The full marathon was very long and painful, but somehow I managed to finish running all the way until the end.",フルマラソンはとても長く辛かったのですが、なんとか最後まで走り抜きました。,フルマラソンはとてもながくつらかったのですが、なんとかさいごまではしりぬきました。,150
Learn JLPT N2 Grammar: 抜く (nuku) Meaning,"In order to achieve overall victory, we must win each of these 5 matches.",優勝するには、これから5つ試合を勝ち抜いていかなければならない。,ゆうしょうするには、これからいつつしあいをかちぬいていかなければならない。,150
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,"As a result of my hospitalization, I am thinking to work out as much as possible every day from now on.",入院を契機に、今後はできるだけ毎日運動しようと思った。,にゅういんをけいきに、こんごはできるだけまいにちうんどうしようとおもった。,130
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,I made the best of failing the company entrance exam and started studying English conversation.,入社試験に落ちたのを契機に英会話の勉強を始めた。,にゅうしゃしけんにおちたのをけいきにえいかいわのべんきょうをはじめた。,130
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,My father's illness helped him to quit drinking alcohol.,父は病気を契機にお酒を辞めました。,ちちはびょうきをけいきにおさけをやめました。,130
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,Safety measures have been strengthened as a result of last year's accident.,昨年の事故を契機として、安全対策を強化された。,さくねんのじこをけいきとして、あんぜんたいさくをきょうかされた。,130
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,"Soon the prices of cigarettes will go up, so I decided to take this as an opportunity to quit.",もうすぐタバコの値上がりになるので、これを契機に辞めることにしました。,もうすぐタバコのねあがりになるので、これをけいきにやめることにしました。,130
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,"As a result of my husband's illness, he started improving his diet and working out.",夫は病気を契機に食生活を見直したり、運動したりするようになった。,おっとはびょうきをけいきにしょくせいかつをみなおしたり、うんどうしたりするようになった。,130
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,I will learn from this experience of my child getting sick and be more cautious about health management moving forward.,子供の病気になったのを契機に、健康管理をもっと注意するようにします。,こどものびょうきになったのをけいきに、けんこうかんりをもっとちゅういするようにします。,130
Learn JLPT N2 Grammar: を契機に (o keiki ni) Meaning,I decided to become independent after the company I worked for went bankrupt.,勤めていた会社が倒産したのを契機に独立することにしました。,つとめていたかいしゃがとうさんしたのをけいきにどくりつすることにしました。,130
Learn JLPT N2 Grammar: をめぐって (o megutte) Meaning,"Concerning the father's leftover land, the fight among siblings continues.",父の残した土地をめぐって、兄弟喧嘩が続いていく。,ちちののこしたとちをめぐって、きょうだいけんかがつづいていく。,127
